Token.Sent,awareness,change_of_location,change_of_possession,change_of_state,change_of_state_continuous,existed_after,existed_before,existed_during,instigation,partitive,sentient,volition,was_for_benefit,was_used
let.12283,1.0,0.375,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.125,1.0
lie.4197,0.125,0.125,0.125,0.125,0.0,0.875,0.875,0.8571428571428571,0.375,0.125,0.0,0.125,0.125,0.625
lie.6955,0.0,0.0,0.0,0.625,0.5,0.5,1.0,1.0,0.625,0.25,0.0,0.0,0.125,0.5
like.1056,1.0,0.5,0.0,0.75,0.5,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.875,1.0
like.532,1.0,0.5,0.125,0.375,0.375,1.0,1.0,1.0,0.5,0.125,1.0,1.0,0.5,1.0
like.8234,1.0,0.625,0.125,0.375,0.0,1.0,1.0,1.0,0.75,0.375,1.0,0.875,0.625,1.0
like.8876,1.0,0.0,0.0,0.875,0.875,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.875,1.0
like.9621,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.875,1.0
like.9874,1.0,0.25,0.0,0.125,0.0,1.0,1.0,1.0,0.875,0.375,1.0,1.0,0.875,0.875
list.1873,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.625,0.5
live.10349,1.0,0.75,0.0,0.25,0.0,0.875,1.0,1.0,0.875,0.0,1.0,1.0,0.875,1.0
live.11326,1.0,0.375,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.75,1.0
live.11937,1.0,0.375,0.0,0.625,0.375,0.875,0.875,1.0,1.0,0.375,1.0,1.0,1.0,1.0
live.12031,1.0,0.375,0.375,0.625,0.375,1.0,0.875,1.0,0.75,0.75,1.0,0.75,0.75,0.75
live.6492,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.375,0.625,0.5
live.7543,1.0,0.625,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.375,1.0,1.0,1.0,1.0
live.8073,1.0,0.5,0.0,0.5,0.5,1.0,0.875,1.0,0.75,0.0,1.0,0.75,0.75,0.5
look.11060,0.14285714285714285,0.17857142857142855,0.0357142857142857,0.25,0.14285714285714285,1.0,1.0,1.0,0.8214285714285714,0.5714285714285714,0.0,0.0,0.2857142857142857,0.6785714285714286
look.11264,0.0,0.2142857142857143,0.2857142857142857,0.07142857142857145,0.0,1.0,1.0,1.0,0.6071428571428571,0.2857142857142857,0.0,0.0,0.0357142857142857,0.6428571428571429
look.11554,0.375,0.25,0.0,0.375,0.25,0.5,1.0,1.0,0.75,0.375,0.5,0.375,0.5,1.0
look.11853,1.0,0.125,0.0,0.75,0.75,1.0,1.0,1.0,1.0,0.5,1.0,0.875,0.625,1.0
look.2012,0.125,0.25,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.625,0.5,0.0,0.0,0.5
look.2314,0.0,0.125,0.125,0.125,0.0,0.875,0.875,1.0,1.0,0.75,0.125,0.125,0.875,1.0
look.3269,1.0,0.14285714285714285,0.0357142857142857,0.14285714285714285,0.14285714285714285,0.9642857142857142,0.9642857142857142,0.9591836734693876,1.0,0.4642857142857143,0.9285714285714286,1.0,0.7142857142857143,0.8214285714285714
look.4060,0.6785714285714286,0.25,0.0357142857142857,0.14285714285714285,0.0,1.0,1.0,1.0,0.7142857142857143,0.2857142857142857,1.0,0.6428571428571429,0.7857142857142858,0.2857142857142857
look.6400,1.0,0.5,0.14285714285714285,0.3928571428571429,0.25,0.9285714285714286,1.0,1.0,0.9285714285714286,0.6071428571428571,0.8571428571428572,0.9642857142857142,0.7142857142857143,0.8928571428571428
look.9580,1.0,0.5,0.0357142857142857,0.5,0.4285714285714286,1.0,1.0,1.0,1.0,0.4642857142857143,1.0,1.0,0.9642857142857142,0.8571428571428572
love.10021,1.0,0.5,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.125,1.0,0.875,0.625,0.375
love.10032,1.0,0.125,0.0,0.125,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.875,1.0
love.10079,1.0,0.375,0.125,0.5,0.0,1.0,1.0,1.0,0.75,0.125,1.0,0.875,0.625,0.875
love.10163,1.0,0.5,0.0,0.875,0.875,1.0,1.0,1.0,0.375,0.0,1.0,1.0,0.75,1.0
love.10396,1.0,0.375,0.25,0.75,0.75,1.0,1.0,1.0,0.75,0.5,1.0,0.875,0.75,0.75
love.10616,0.875,0.75,0.0,0.625,0.375,1.0,1.0,1.0,0.75,0.75,1.0,0.875,0.75,0.875
love.10679,1.0,0.5,0.0,0.875,0.875,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0
love.10730,1.0,0.5,0.0,0.25,0.0,0.875,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0
love.10758,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.375,1.0,1.0,0.25,1.0
love.10997,1.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
love.11161,1.0,0.625,0.0,0.5,0.375,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.5
love.11721,1.0,0.5,0.125,0.5,0.5,1.0,1.0,1.0,0.875,0.375,1.0,1.0,1.0,1.0
love.12009,1.0,0.375,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0
love.6080,1.0,0.375,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.5,1.0
love.6081,1.0,0.625,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.5,1.0,0.875,0.5,0.375
love.6082,1.0,0.375,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.375,1.0
love.6083,1.0,0.625,0.125,0.375,0.375,0.875,1.0,1.0,0.75,0.25,1.0,1.0,0.625,0.875
love.7322,1.0,0.875,0.0,0.25,0.0,0.875,1.0,1.0,0.875,0.125,1.0,1.0,0.375,0.125
love.7344,0.875,0.625,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.375,1.0,1.0,0.625,0.5
love.7380,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5
love.7530,1.0,0.625,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.5,0.5
love.7647,1.0,0.25,0.125,0.75,0.375,1.0,1.0,0.42857142857142855,1.0,0.0,1.0,0.75,0.625,0.5
love.7758,1.0,0.5,0.0,0.75,0.5,0.75,1.0,1.0,0.75,0.0,1.0,1.0,0.75,1.0
love.8039,1.0,0.875,0.125,0.625,0.5,0.875,1.0,1.0,0.875,0.625,1.0,1.0,0.875,1.0
love.8303,1.0,0.75,0.0,0.5,0.375,1.0,1.0,1.0,0.875,0.375,1.0,0.875,0.5,0.375
love.8788,0.625,0.75,0.5,0.75,0.5,1.0,1.0,1.0,0.75,0.75,0.625,0.625,0.875,0.875
love.8872,1.0,0.625,0.125,0.25,0.0,1.0,1.0,1.0,0.875,0.25,1.0,0.75,0.375,0.375
love.9408,1.0,0.5,0.125,0.75,0.875,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.875
love.9412,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.875,1.0,0.75,0.5
love.9883,1.0,0.625,0.0,0.625,0.375,0.875,1.0,1.0,0.875,0.375,1.0,1.0,0.625,1.0
maintain.4579,0.0,0.25,0.25,0.625,0.5,0.875,0.875,1.0,0.5,0.0,0.0,0.0,0.375,1.0
maintain.608,0.625,0.125,0.125,0.375,0.125,0.875,1.0,1.0,0.875,0.25,0.0,0.125,0.875,0.875
make.10039,0.0,0.125,0.125,0.25,0.0,1.0,0.875,1.0,0.875,0.5,0.0,0.0,0.125,0.875
make.10542,0.125,0.125,0.125,0.125,0.0,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.125,0.125
make.10625,1.0,0.125,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0
make.10641,0.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.75,0.0,0.375,0.25,0.875
make.10668,0.875,0.125,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.25,1.0
make.10669,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0
make.10761,0.875,0.5,0.25,0.5,0.375,0.875,0.875,0.8571428571428571,0.875,0.875,0.625,0.875,0.5,0.875
make.10913,1.0,0.375,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
make.11277,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0
make.11608,0.875,0.25,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0
make.11656,0.875,0.125,0.0,0.625,0.375,1.0,1.0,1.0,0.625,0.0,1.0,0.625,0.75,1.0
make.12083,0.25,0.25,0.375,0.25,0.0,0.5,1.0,1.0,1.0,0.125,0.0,0.25,0.0,0.875
make.12140,1.0,0.5,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0
make.3867,1.0,0.25,0.125,0.375,0.0,0.875,1.0,1.0,0.875,0.5,1.0,1.0,1.0,1.0
make.3881,1.0,0.375,0.125,0.5,0.375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
make.3959,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.875,0.5,0.625
make.517,1.0,0.625,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.875,0.875
make.5375,1.0,0.25,0.25,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.125,1.0
make.5445,0.0,0.125,0.25,0.25,0.0,1.0,1.0,1.0,0.375,0.25,0.0,0.0,0.125,0.875
make.580,0.875,0.625,0.25,0.25,0.0,1.0,0.625,1.0,1.0,0.625,0.875,0.75,0.25,1.0
make.581,0.125,0.5,0.75,0.75,0.5,0.875,0.375,0.8571428571428571,0.875,0.625,0.25,0.375,0.0,1.0
make.6205,0.5,0.5,0.5,0.75,0.375,1.0,1.0,1.0,0.5,0.75,0.5,0.0,0.375,1.0
make.6236,1.0,0.875,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.5
make.6796,1.0,0.875,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.5
make.683,1.0,0.5,0.125,0.375,0.0,1.0,1.0,1.0,1.0,0.625,0.625,1.0,0.625,0.875
make.7472,0.8125,0.5,0.0,0.5,0.3125,1.0,1.0,1.0,0.9375,0.1875,1.0,0.6875,0.4375,0.9375
make.9346,1.0,0.5,0.5,0.625,0.375,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.875
make.9962,1.0,0.75,0.0,0.75,0.75,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.875,1.0
manage.39,1.0,0.375,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.875,1.0,0.875,0.875,1.0
mang.11778,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5
marry.887,1.0,0.875,0.125,0.375,0.375,0.875,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.5
mean.1038,0.0,0.375,0.375,0.25,0.0,0.375,0.5,1.0,0.375,0.125,0.0,0.0,0.0,0.625
mean.11220,1.0,0.375,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.75,1.0,0.875,0.25,1.0
mean.11798,0.5,0.25,0.25,0.25,0.0,0.25,0.25,1.0,0.0,0.0,0.0,0.5,0.0,1.0
mean.12066,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.25,0.5
mean.12184,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.625,0.5,0.875,1.0,0.25,1.0
mean.1557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0
mean.1950,0.125,0.25,0.25,0.375,0.0,0.5,0.75,1.0,1.0,0.25,0.375,0.0,0.25,1.0
mean.2168,0.0,0.125,0.125,0.25,0.0,0.75,0.5,1.0,0.875,0.25,0.0,0.0,0.125,0.875
mean.2175,0.0,0.125,0.0,0.25,0.0,0.75,1.0,1.0,0.5,0.125,0.125,0.0,0.25,0.5
mean.8350,1.0,0.5,0.0,0.375,0.0,1.0,1.0,1.0,0.875,0.625,0.75,1.0,0.5,0.875
mean.8352,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.375,0.5
mean.8357,0.875,0.25,0.0,0.5,0.0,1.0,1.0,1.0,0.875,0.375,1.0,1.0,0.75,0.875
mean.8370,0.0,0.0,0.0,0.375,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.25,1.0
mean.8773,0.0,0.25,0.25,0.25,0.0,0.5,0.5,1.0,0.75,0.25,0.0,0.0,0.25,1.0
mean.8904,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.875,0.25,0.5
mean.9212,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.42857142857142855,0.0,0.25,0.0,0.0,0.125,0.25
mean.9305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.375
meet.1258,0.875,0.375,0.375,0.625,0.375,1.0,1.0,1.0,0.75,0.375,1.0,0.75,0.75,0.75
meet.1442,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.5,1.0,1.0,0.625,1.0
meet.3957,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.875,0.375,1.0,1.0,0.625,1.0
meet.3999,1.0,0.25,0.0,0.5,0.375,1.0,1.0,1.0,0.875,0.0,1.0,0.875,0.625,0.75
melt.8589,1.0,0.5,0.125,0.5,0.0,1.0,1.0,1.0,0.875,0.125,1.0,1.0,0.875,1.0
melt.8590,0.0,0.5,0.25,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0
mention.64,0.5,0.25,0.25,0.125,0.0,1.0,1.0,1.0,0.875,0.875,0.0,0.625,0.625,1.0
mention.9048,1.0,0.5,0.125,0.5,0.375,0.875,1.0,1.0,1.0,0.75,1.0,1.0,0.875,1.0
move.10455,1.0,1.0,0.125,0.375,0.375,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
move.11289,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.75,0.0,0.875,0.875,0.625,0.875
move.8665,0.875,0.875,0.0,0.75,0.375,1.0,1.0,1.0,0.625,0.5,1.0,0.75,0.75,0.875
need.1006,0.875,0.25,0.25,0.5,0.0,1.0,1.0,1.0,0.5,0.125,1.0,0.625,0.75,1.0
need.10206,0.625,0.75,0.125,0.625,0.375,1.0,1.0,1.0,0.625,0.75,1.0,0.25,0.375,0.875
need.10323,0.875,0.125,0.375,0.5,0.0,1.0,1.0,1.0,0.75,0.75,0.5,0.75,0.625,0.875
need.11477,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.875,0.875,0.875,1.0
need.11645,1.0,0.5,0.25,0.625,0.375,1.0,1.0,1.0,0.75,0.125,1.0,0.75,0.875,1.0
need.12238,1.0,0.25,0.5,0.625,0.375,1.0,1.0,1.0,0.625,0.125,0.25,0.375,0.875,1.0
need.1304,1.0,0.75,0.125,0.75,0.875,1.0,1.0,1.0,0.875,0.5,1.0,1.0,0.875,1.0
need.160,1.0,0.625,0.125,0.625,0.5,1.0,1.0,1.0,1.0,0.125,1.0,0.625,1.0,1.0
need.1777,0.875,0.5,0.0,0.375,0.0,1.0,1.0,1.0,0.375,0.625,1.0,0.5,0.375,0.875
need.2542,0.875,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.375,1.0,0.625,0.25,0.375
need.2555,1.0,0.25,0.0,0.875,0.875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
need.2780,0.875,0.5,0.125,0.25,0.0,1.0,1.0,1.0,0.25,0.75,1.0,0.5,0.75,0.875
need.2822,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,0.5
need.2848,1.0,0.25,0.0,0.375,0.375,1.0,1.0,1.0,0.75,0.0,1.0,0.875,0.875,1.0
need.2856,1.0,0.375,0.125,0.375,0.0,1.0,1.0,1.0,0.875,0.125,1.0,0.75,0.625,0.875
need.3462,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.625,0.375,1.0,1.0,0.875,1.0
need.3808,1.0,0.5,0.0,0.25,0.0,1.0,1.0,1.0,0.75,0.125,1.0,0.125,0.875,1.0
need.3977,0.25,0.125,0.25,0.375,0.375,1.0,1.0,1.0,0.625,0.5,0.0,0.25,0.375,0.375
need.4391,0.625,0.25,0.125,0.125,0.0,1.0,1.0,1.0,0.625,0.375,1.0,0.625,0.875,0.875
need.4392,1.0,0.625,0.0,0.375,0.375,1.0,1.0,1.0,0.875,0.5,1.0,0.875,0.75,0.5
need.4786,1.0,0.375,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.625,1.0,0.875,0.875,0.875
need.4872,1.0,0.625,0.25,0.75,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
need.4880,1.0,0.125,0.125,0.125,0.0,1.0,1.0,1.0,0.625,0.25,1.0,0.375,0.625,0.375
need.502,1.0,0.625,0.0,0.5,0.375,1.0,1.0,1.0,0.75,0.375,1.0,0.875,0.875,1.0
need.5449,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.375,0.0,0.0,0.0,0.0,0.5
need.5721,0.5,0.75,0.5,0.25,0.0,0.75,0.75,1.0,0.5,0.0,0.0,0.5,0.5,0.5
need.5895,1.0,0.625,0.0,0.375,0.375,1.0,1.0,1.0,0.625,0.375,1.0,0.5,0.875,0.5
need.7214,0.125,0.625,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.125,0.75,0.125,0.125,1.0
need.7456,0.75,0.375,0.125,0.375,0.0,1.0,1.0,1.0,0.25,0.375,1.0,0.5,0.75,1.0
need.7511,0.0,0.0,0.25,0.25,0.0,1.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.75
need.7581,1.0,0.25,0.0,0.125,0.0,1.0,1.0,1.0,0.75,0.0,1.0,0.875,0.875,1.0
need.7726,0.75,0.375,0.125,0.75,0.75,1.0,1.0,1.0,0.75,0.125,1.0,0.375,0.375,0.875
need.7901,0.875,0.375,0.125,0.5,0.0,1.0,1.0,1.0,0.625,0.5,1.0,0.5,0.75,0.75
need.7993,1.0,0.25,0.125,0.125,0.0,1.0,1.0,1.0,0.5,0.375,1.0,0.5,0.75,1.0
need.8436,1.0,0.0,0.0,1.0,0.875,1.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0
need.8489,1.0,0.5,0.125,0.5,0.0,1.0,1.0,1.0,0.75,0.125,1.0,0.875,0.5,0.875
need.8706,0.875,0.5,0.0,0.75,0.5,1.0,1.0,1.0,0.5,0.0,0.875,0.75,0.75,0.875
need.8928,1.0,0.375,0.0,0.375,0.375,0.625,1.0,1.0,0.75,0.125,0.875,0.625,0.875,1.0
need.9114,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.375,1.0
need.9274,1.0,0.75,0.0,0.75,0.5,1.0,1.0,1.0,0.125,0.0,1.0,0.375,0.75,0.5
need.9366,1.0,0.625,0.0,0.375,0.0,1.0,1.0,1.0,0.625,0.375,1.0,0.625,0.75,0.375
need.9943,1.0,0.625,0.0,0.625,0.375,1.0,1.0,1.0,0.625,0.5,1.0,0.5,0.625,0.875
note.1366,1.0,0.375,0.125,0.25,0.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.875,0.875
note.1427,1.0,0.5,0.125,0.5,0.375,1.0,1.0,1.0,0.875,0.5,1.0,1.0,0.875,1.0
notice.12421,0.875,0.25,0.0,0.125,0.0,1.0,1.0,1.0,0.375,0.375,1.0,0.875,0.625,0.875
notice.1678,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.0,1.0,0.625,0.625,0.5
notice.2133,1.0,0.375,0.0,0.375,0.0,1.0,1.0,1.0,0.75,0.75,0.875,0.75,0.625,0.875
notify.4765,1.0,0.625,0.125,0.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0
obligate.3805,0.25,0.625,0.125,0.5,0.5,1.0,0.375,0.8571428571428571,0.875,0.25,0.125,0.5,0.875,1.0
occur.832,0.125,0.125,0.125,0.5,0.375,0.625,0.125,0.5714285714285714,0.625,0.375,0.125,0.125,0.875,0.875
offer.10157,0.875,0.875,0.125,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.75,0.5
offer.10945,0.875,0.125,0.5,0.5,0.375,1.0,1.0,1.0,0.875,0.125,0.875,0.875,0.5,0.875
offer.11370,1.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.75,1.0
offer.11876,1.0,0.375,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.5,0.875,1.0,0.75,0.5
offer.122,1.0,0.375,0.125,0.625,0.375,0.875,0.875,1.0,1.0,0.75,0.5,1.0,0.125,1.0
offer.9595,0.5,0.75,0.125,0.25,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.875,1.0
offer.9598,0.125,0.75,0.25,0.625,0.375,1.0,1.0,1.0,0.125,0.625,0.125,0.125,0.5,1.0
operate.1247,0.5,0.75,0.5,0.75,0.375,0.75,0.625,1.0,0.875,0.625,0.5,0.5,1.0,0.625
oppose.6054,0.875,0.625,0.0,0.625,0.375,1.0,1.0,1.0,0.875,0.625,1.0,0.875,0.75,0.75
order.10117,1.0,0.125,0.0,0.125,0.0,0.875,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
order.10312,1.0,0.25,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order.10594,1.0,0.625,0.125,0.625,0.375,0.875,1.0,1.0,1.0,0.25,1.0,1.0,0.875,1.0
order.11651,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.5,1.0,0.875,0.75,0.5
order.12308,1.0,0.0,0.0,0.125,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
order.8154,1.0,0.75,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.875,0.875
owe.153,0.5,0.0,0.125,0.5,0.5,1.0,1.0,1.0,0.75,0.5,0.5,0.625,0.125,1.0
pale.1509,0.0,0.25,0.25,0.25,0.0,1.0,1.0,1.0,0.75,0.5,0.0,0.0,0.0,0.5
pass.619,0.0,0.0,0.25,0.25,0.0,0.75,0.75,1.0,0.75,0.75,0.5,0.0,0.0,1.0
pay.10045,1.0,0.25,0.5,0.5,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.375,0.5
pay.11631,1.0,0.375,0.25,0.625,0.375,1.0,1.0,1.0,0.75,0.875,0.5,1.0,0.25,1.0
pay.11657,1.0,0.625,0.0,0.625,0.375,1.0,1.0,1.0,0.875,0.125,1.0,1.0,0.5,0.875
phone.11515,1.0,0.25,0.0,0.25,0.0,0.875,1.0,1.0,1.0,0.75,1.0,1.0,0.125,0.0
phone.3184,1.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
phone.9995,1.0,0.375,0.5,0.625,0.5,1.0,1.0,1.0,1.0,0.375,0.875,1.0,1.0,1.0
plan.10459,1.0,0.375,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.75,1.0
plan.5759,1.0,0.375,0.375,0.5,0.0,0.875,1.0,1.0,0.75,0.375,1.0,0.75,0.625,0.625
play.12182,1.0,0.5,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,1.0
play.1326,1.0,0.5,0.125,0.5,0.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.75,1.0
play.2992,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875,0.5
play.5656,1.0,0.25,0.0,0.625,0.375,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,0.5
play.8165,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0
pledge.7096,1.0,0.625,0.0,0.375,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.625,0.5
point.1434,1.0,0.375,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.125,1.0,1.0,0.25,0.5
point.285,1.0,0.375,0.0,0.875,0.875,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.875,0.875
pose.4643,0.125,0.125,0.125,0.125,0.0,0.75,0.625,0.8571428571428571,0.625,0.5,0.125,0.125,0.125,0.25
post.9752,1.0,0.5,0.125,0.5,0.0,1.0,1.0,1.0,1.0,0.375,1.0,1.0,0.75,1.0
pray.5748,1.0,0.875,0.0,0.625,0.375,1.0,1.0,1.0,1.0,0.375,1.0,1.0,1.0,1.0
precede.12055,1.0,0.75,0.125,0.125,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.5
precede.264,0.625,0.5,0.0,0.625,0.5,0.5,0.5,1.0,1.0,0.625,0.5,0.625,1.0,1.0
predict.6453,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.5,1.0,1.0,0.625,1.0
prefer.10581,1.0,0.375,0.125,0.875,0.875,1.0,1.0,1.0,0.875,0.125,1.0,0.75,0.875,0.875
prefer.10782,1.0,0.375,0.125,0.25,0.0,1.0,1.0,1.0,0.625,0.125,1.0,1.0,0.875,1.0
prefer.1113,1.0,0.5,0.0,0.625,0.25,0.75,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0
present.89,0.0,0.5,0.5,0.625,0.375,1.0,1.0,1.0,0.75,0.75,0.0,0.0,0.125,1.0
promise.10166,1.0,0.5,0.125,0.5,0.375,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.875,1.0
promise.1183,0.75,0.5,0.5,0.5,0.125,1.0,0.875,0.8571428571428571,0.875,0.875,0.875,1.0,1.0,1.0
promise.12533,1.0,0.5,0.125,0.5,0.0,1.0,1.0,1.0,1.0,0.625,1.0,0.875,0.625,1.0
promise.6243,1.0,0.25,0.0,0.375,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.375,1.0
propose.3433,1.0,0.125,0.0,0.25,0.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,0.625,0.375
propose.3832,1.0,0.375,0.125,0.625,0.375,1.0,1.0,1.0,0.75,0.375,1.0,0.875,0.875,1.0
propose.5742,1.0,0.25,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.875,0.5,1.0
protest.5940,0.625,0.125,0.125,0.625,0.375,1.0,1.0,1.0,0.875,0.75,0.0,0.875,0.875,0.875
provide.1236,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.7142857142857143,0.75,0.75,0.75,0.75,0.25,1.0
provide.1448,1.0,0.5,0.125,0.375,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.875,0.875,1.0
